tunnel_id,label,rr,A_frequency,AAAA_frequency,CNAME_frequency,TXT_frequency,MX_frequency,NS_frequency,NULL_frequency,rr_count,distinct_ip,unique_ttl,total_queries,rr_type,encoding_type,chunking_strategy,subdomain_pattern,timing_pattern,domain_used,success_rate,bytes_out_total,bytes_in_total,accepted
1214,0,0.3870967741935484,0.3870967741935484,0.0967741935483871,,0.4838709677419355,,,,21,0,3,31,"{'AAAA', 'TXT', 'A', 'NULL'}",none,none,benign,,13haber.com,1.0,1720.0,19801.0,1
1215,0,0.47368421052631576,0.47368421052631576,0.05263157894736842,,0.3157894736842105,,,,21,0,2,19,"{'TXT', 'A', 'AAAA', 'MX', 'NULL', 'NS'}",none,none,benign,,f6df60wji7ykyjw8u73.net,1.0,1282.0,12559.0,1
1216,0,0.21052631578947367,0.21052631578947367,0.0,,0.631578947368421,,,,21.263157894736842,2,15,19,"{'TXT', 'A', 'MX', 'NULL', 'NS'}",none,none,benign,,qattus.com,1.0,1035.0,11319.0,1
1217,0,0.25925925925925924,0.25925925925925924,0.0,,0.6296296296296297,,,,21,0,1,27,"{'TXT', 'A', 'MX', 'NULL'}",none,none,benign,,arvahost.com,1.0,1525.0,17314.0,1
1218,0,0.32,0.32,0.2,,0.32,,,,21,0,1,25,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,njmb295adcu2cjiyxo.io,1.0,1635.0,16337.0,1
1219,0,0.32,0.32,0.08,,0.36,,,,23.24,1,8,25,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,9063233.fls.doubleclick.net,1.0,1785.0,18306.0,1
1220,0,0.375,0.375,0.041666666666666664,,0.25,,,,21,1,2,24,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,ivory.co.uk,1.0,1331.0,15661.0,1
1221,0,0.4642857142857143,0.4642857142857143,0.07142857142857142,,0.21428571428571427,,,,21,0,7,28,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,cn.artscad.com,1.0,1636.0,18872.0,1
1222,0,0.375,0.375,0.09375,,0.4375,,,,21,0,1,32,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,lsk8o4m5n1lwixy60igmg.org,1.0,2222.0,21607.0,1
1223,0,0.4074074074074074,0.4074074074074074,0.037037037037037035,,0.4074074074074074,,,,21,0,18,27,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX'}",none,none,benign,,mc.ntg.co,1.0,1441.0,17371.0,1
1224,0,0.34210526315789475,0.34210526315789475,0.21052631578947367,,0.39473684210526316,,,,21,0,1,38,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX'}",none,none,benign,,zdegyywiraecre.xyz,1.0,2378.0,25003.0,1
1225,0,0.3181818181818182,0.3181818181818182,0.13636363636363635,,0.36363636363636365,,,,21.318181818181817,2,10,22,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,qattus.com,1.0,1200.0,13468.0,1
1226,0,0.15384615384615385,0.15384615384615385,0.11538461538461539,,0.5769230769230769,,,,21,0,1,26,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,f6df60wji7ykyjw8u73.net,1.0,1756.0,17247.0,1
1227,0,0.375,0.375,0.0,,0.625,,,,21,0,17,24,"{'TXT', 'A'}",none,none,benign,,pixel-x5w0g86lutnn.msft.com,1.0,1716.0,16111.0,1
1228,0,0.2903225806451613,0.2903225806451613,0.12903225806451613,,0.3548387096774194,,,,21,1,12,31,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,pixel-vx7195bk5hi6.amazonads.com,1.0,2368.0,21184.0,1
1229,0,0.13636363636363635,0.13636363636363635,0.13636363636363635,,0.5454545454545454,,,,23,0,20,22,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,esp8266-d475cfd3.local,1.0,1462.0,17422.0,1
1230,0,0.2702702702702703,0.2702702702702703,0.08108108108108109,,0.43243243243243246,,,,21,0,2,37,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,13haber.com,1.0,2050.0,23658.0,1
1231,0,0.4,0.4,0.16,,0.24,,,,21,0,19,25,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,tplink-5f678ce8.home,1.0,1607.0,16488.0,1
1232,0,0.45454545454545453,0.45454545454545453,0.045454545454545456,,0.36363636363636365,,,,22.681818181818183,1,34,22,"{'CNAME', 'TXT', 'A', 'AAAA'}",none,none,benign,,100mile.co.kr,1.0,1266.0,14527.0,1
1233,0,0.3684210526315789,0.3684210526315789,0.0,,0.5263157894736842,,,,21.789473684210527,2,14,19,"{'TXT', 'A', 'MX'}",none,none,benign,,homefieldapparel.com,1.0,1225.0,13175.0,1
1234,0,0.28,0.28,0.24,,0.28,,,,21,0,16,25,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,esp32-da41d3a0.internal,1.0,1688.0,16656.0,1
1235,0,0.30434782608695654,0.30434782608695654,0.21739130434782608,,0.2608695652173913,,,,21.52173913043478,2,5,23,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,wellplated.kit.com,1.0,1437.0,15209.0,1
1236,0,0.2222222222222222,0.2222222222222222,0.2222222222222222,,0.3333333333333333,,,,21,0,10,27,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NS'}",none,none,benign,,beacon-8wriqsr9db4z.msft.com,1.0,1958.0,18238.0,1
1237,0,0.21739130434782608,0.21739130434782608,0.17391304347826086,,0.43478260869565216,,,,21,0,16,23,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,mc.ntg.co,1.0,1233.0,14831.0,1
1238,0,0.4444444444444444,0.4444444444444444,0.08333333333333333,,0.3055555555555556,,,,21,0,22,36,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,esp32-da41d3a0.internal,1.0,2434.0,23964.0,1
1239,0,0.25806451612903225,0.25806451612903225,0.03225806451612903,,0.41935483870967744,,,,21,0,20,31,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,beacon-8wriqsr9db4z.msft.com,1.0,2247.0,20924.0,1
1240,0,0.2692307692307692,0.2692307692307692,0.11538461538461539,,0.46153846153846156,,,,23.346153846153847,1,10,26,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,9063233.fls.doubleclick.net,1.0,1860.0,19150.0,1
1241,0,0.36666666666666664,0.36666666666666664,0.1,,0.36666666666666664,,,,21.366666666666667,2,17,30,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,qattus.com,1.0,1631.0,18259.0,1
1242,0,0.3333333333333333,0.3333333333333333,0.14285714285714285,,0.38095238095238093,,,,21,0,1,21,"{'TXT', 'A', 'AAAA', 'MX', 'NULL'}",none,none,benign,,f6df60wji7ykyjw8u73.net,1.0,1414.0,13891.0,1
1243,0,0.34615384615384615,0.34615384615384615,0.038461538461538464,,0.5384615384615384,,,,21,0,14,26,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,cn.artscad.com,1.0,1519.0,17510.0,1
1244,0,0.5,0.5,0.09090909090909091,,0.3181818181818182,,,,22.727272727272727,1,37,22,"{'CNAME', 'TXT', 'A', 'AAAA'}",none,none,benign,,100mile.co.kr,1.0,1258.0,14532.0,1
1245,0,0.21052631578947367,0.21052631578947367,0.05263157894736842,,0.6842105263157895,,,,21,1,4,19,"{'TXT', 'NS', 'A', 'AAAA'}",none,none,benign,,ivory.co.uk,1.0,1052.0,12434.0,1
1246,0,0.4666666666666667,0.4666666666666667,0.06666666666666667,,0.4,,,,21,0,1,30,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,arvahost.com,1.0,1687.0,19204.0,1
1247,0,0.40625,0.40625,0.1875,,0.25,,,,21,0,3,32,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,njmb295adcu2cjiyxo.io,1.0,2091.0,20893.0,1
1248,0,0.3103448275862069,0.3103448275862069,0.13793103448275862,,0.5517241379310345,,,,21,1,22,29,"{'TXT', 'A', 'AAAA'}",none,none,benign,,pixel-vx7195bk5hi6.amazonads.com,1.0,2218.0,19763.0,1
1249,0,0.32,0.32,0.16,,0.44,,,,21,0,1,25,"{'TXT', 'A', 'NS', 'AAAA'}",none,none,benign,,zdegyywiraecre.xyz,1.0,1561.0,16435.0,1
1250,0,0.44,0.44,0.08,,0.36,,,,21,0,18,25,"{'TXT', 'A', 'AAAA', 'CNAME', 'NS'}",none,none,benign,,pixel-x5w0g86lutnn.msft.com,1.0,1785.0,16779.0,1
1251,0,0.2564102564102564,0.2564102564102564,0.07692307692307693,,0.46153846153846156,,,,21,0,3,39,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,lsk8o4m5n1lwixy60igmg.org,1.0,2706.0,26355.0,1
1252,0,0.35294117647058826,0.35294117647058826,0.11764705882352941,,0.35294117647058826,,,,23,0,14,17,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,esp8266-d475cfd3.local,1.0,1127.0,13433.0,1
1253,0,0.3333333333333333,0.3333333333333333,0.03333333333333333,,0.4666666666666667,,,,21,0,3,30,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,13haber.com,1.0,1664.0,19185.0,1
1254,0,0.18518518518518517,0.18518518518518517,0.0,,0.6296296296296297,,,,21.185185185185187,2,9,27,"{'TXT', 'A', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,wellplated.kit.com,1.0,1681.0,17733.0,1
1255,0,0.18518518518518517,0.18518518518518517,0.1111111111111111,,0.48148148148148145,,,,21.555555555555557,1,13,27,"{'TXT', 'A', 'AAAA', 'MX', 'NULL', 'NS'}",none,none,benign,,homefieldapparel.com,1.0,1738.0,18710.0,1
1256,0,0.3870967741935484,0.3870967741935484,0.16129032258064516,,0.22580645161290322,,,,21,0,23,31,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,tplink-5f678ce8.home,1.0,1996.0,20445.0,1
1257,0,0.38095238095238093,0.38095238095238093,0.09523809523809523,,0.3333333333333333,,,,21,0,11,21,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,cn.artscad.com,1.0,1224.0,14142.0,1
1258,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.4722222222222222,,,,21,1,24,36,"{'TXT', 'A', 'MX', 'AAAA'}",none,none,benign,,pixel-vx7195bk5hi6.amazonads.com,1.0,2751.0,24498.0,1
1259,0,0.3333333333333333,0.3333333333333333,0.06060606060606061,,0.42424242424242425,,,,21,0,19,33,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,esp32-da41d3a0.internal,1.0,2221.0,21960.0,1
1260,0,0.3,0.3,0.16666666666666666,,0.36666666666666664,,,,21,0,3,30,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,f6df60wji7ykyjw8u73.net,1.0,2025.0,19879.0,1
1261,0,0.3,0.3,0.2,,0.3333333333333333,,,,21,0,1,30,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,lsk8o4m5n1lwixy60igmg.org,1.0,2088.0,20294.0,1
1262,0,0.358974358974359,0.358974358974359,0.07692307692307693,,0.48717948717948717,,,,21,0,4,39,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,13haber.com,1.0,2163.0,24917.0,1
1263,0,0.3793103448275862,0.3793103448275862,0.10344827586206896,,0.3793103448275862,,,,21.379310344827587,2,18,29,"{'TXT', 'A', 'AAAA', 'MX', 'NULL'}",none,none,benign,,qattus.com,1.0,1582.0,17616.0,1
1264,0,0.41379310344827586,0.41379310344827586,0.13793103448275862,,0.3793103448275862,,,,21,0,21,29,"{'CNAME', 'TXT', 'A', 'AAAA'}",none,none,benign,,mc.ntg.co,1.0,1550.0,18662.0,1
1265,0,0.34615384615384615,0.34615384615384615,0.19230769230769232,,0.2692307692307692,,,,21,1,8,26,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,ivory.co.uk,1.0,1442.0,16981.0,1
1266,0,0.3333333333333333,0.3333333333333333,0.0,,0.6111111111111112,,,,21,0,1,18,"{'CNAME', 'TXT', 'A'}",none,none,benign,,arvahost.com,1.0,1016.0,11534.0,1
1267,0,0.28,0.28,0.08,,0.48,,,,21,0,1,25,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,njmb295adcu2cjiyxo.io,1.0,1630.0,16323.0,1
1268,0,0.4444444444444444,0.4444444444444444,0.037037037037037035,,0.4074074074074074,,,,21.37037037037037,1,10,27,"{'TXT', 'A', 'AAAA', 'NULL', 'NS'}",none,none,benign,,homefieldapparel.com,1.0,1743.0,18633.0,1
1269,0,0.38095238095238093,0.38095238095238093,0.047619047619047616,,0.38095238095238093,,,,22.952380952380953,1,8,21,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,9063233.fls.doubleclick.net,1.0,1502.0,15156.0,1
1270,0,0.38461538461538464,0.38461538461538464,0.15384615384615385,,0.38461538461538464,,,,21,0,4,26,"{'NULL', 'TXT', 'A', 'AAAA'}",none,none,benign,,zdegyywiraecre.xyz,1.0,1626.0,17098.0,1
1271,0,0.28,0.28,0.12,,0.36,,,,21.4,2,8,25,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,wellplated.kit.com,1.0,1563.0,16488.0,1
1272,0,0.3157894736842105,0.3157894736842105,0.10526315789473684,,0.3684210526315789,,,,21,0,19,38,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,pixel-x5w0g86lutnn.msft.com,1.0,2708.0,25532.0,1
1273,0,0.30434782608695654,0.30434782608695654,0.13043478260869565,,0.34782608695652173,,,,21,0,11,23,"{'TXT', 'A', 'AAAA', 'CNAME', 'NS'}",none,none,benign,,beacon-8wriqsr9db4z.msft.com,1.0,1669.0,15525.0,1
1274,0,0.5,0.5,0.0,,0.3076923076923077,,,,22.692307692307693,1,40,26,"{'TXT', 'A', 'CNAME', 'MX', 'NS'}",none,none,benign,,100mile.co.kr,1.0,1496.0,17161.0,1
1275,0,0.5,0.5,0.03571428571428571,,0.39285714285714285,,,,23,0,20,28,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,esp8266-d475cfd3.local,1.0,1862.0,22124.0,1
1276,0,0.43243243243243246,0.43243243243243246,0.05405405405405406,,0.4594594594594595,,,,21,0,21,37,"{'TXT', 'A', 'AAAA', 'NULL', 'NS'}",none,none,benign,,tplink-5f678ce8.home,1.0,2382.0,24381.0,1
1277,0,0.40625,0.40625,0.09375,,0.34375,,,,22.90625,1,10,32,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,9063233.fls.doubleclick.net,1.0,2284.0,23034.0,1
1278,0,0.2962962962962963,0.2962962962962963,0.1111111111111111,,0.5185185185185185,,,,21.296296296296298,2,15,27,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,qattus.com,1.0,1474.0,16301.0,1
1279,0,0.21428571428571427,0.21428571428571427,0.10714285714285714,,0.42857142857142855,,,,21,0,2,28,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,zdegyywiraecre.xyz,1.0,1748.0,18432.0,1
1280,0,0.4,0.4,0.02857142857142857,,0.45714285714285713,,,,21.771428571428572,2,28,35,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,homefieldapparel.com,1.0,2256.0,24105.0,1
1281,0,0.045454545454545456,0.045454545454545456,0.18181818181818182,,0.5,,,,21,0,8,22,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,beacon-8wriqsr9db4z.msft.com,1.0,1594.0,14855.0,1
1282,0,0.23809523809523808,0.23809523809523808,0.09523809523809523,,0.5238095238095238,,,,21,1,5,21,"{'NULL', 'TXT', 'A', 'AAAA'}",none,none,benign,,ivory.co.uk,1.0,1164.0,13685.0,1
1283,0,0.43333333333333335,0.43333333333333335,0.06666666666666667,,0.3333333333333333,,,,21,0,17,30,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,esp32-da41d3a0.internal,1.0,2028.0,19980.0,1
1284,0,0.4642857142857143,0.4642857142857143,0.07142857142857142,,0.32142857142857145,,,,23,0,19,28,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,esp8266-d475cfd3.local,1.0,1857.0,22125.0,1
1285,0,0.35,0.35,0.05,,0.35,,,,21.4,2,7,20,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,wellplated.kit.com,1.0,1251.0,13131.0,1
1286,0,0.5,0.5,0.041666666666666664,,0.375,,,,21,0,20,24,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,tplink-5f678ce8.home,1.0,1546.0,15817.0,1
1287,0,0.25,0.25,0.03125,,0.46875,,,,21,0,11,32,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,pixel-x5w0g86lutnn.msft.com,1.0,2290.0,21542.0,1
1288,0,0.3,0.3,0.06666666666666667,,0.5333333333333333,,,,21,0,1,30,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,njmb295adcu2cjiyxo.io,1.0,1963.0,19606.0,1
1289,0,0.4117647058823529,0.4117647058823529,0.058823529411764705,,0.4411764705882353,,,,21,0,27,34,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,mc.ntg.co,1.0,1819.0,21862.0,1
1290,0,0.3,0.3,0.15,,0.25,,,,21,0,3,20,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,lsk8o4m5n1lwixy60igmg.org,1.0,1388.0,13521.0,1
1291,0,0.5517241379310345,0.5517241379310345,0.10344827586206896,,0.2413793103448276,,,,21,0,2,29,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,f6df60wji7ykyjw8u73.net,1.0,1955.0,19180.0,1
1292,0,0.3181818181818182,0.3181818181818182,0.18181818181818182,,0.4090909090909091,,,,21,1,10,22,"{'TXT', 'A', 'AAAA', 'MX', 'NULL'}",none,none,benign,,pixel-vx7195bk5hi6.amazonads.com,1.0,1683.0,15004.0,1
1293,0,0.3333333333333333,0.3333333333333333,0.125,,0.3333333333333333,,,,21,0,2,24,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,13haber.com,1.0,1331.0,15338.0,1
1294,0,0.375,0.375,0.08333333333333333,,0.4583333333333333,,,,21,0,11,24,"{'TXT', 'A', 'AAAA', 'NULL', 'NS'}",none,none,benign,,cn.artscad.com,1.0,1406.0,16171.0,1
1295,0,0.3157894736842105,0.3157894736842105,0.10526315789473684,,0.42105263157894735,,,,23.263157894736842,1,29,19,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,100mile.co.kr,1.0,1093.0,13031.0,1
1296,0,0.15,0.15,0.15,,0.45,,,,21,0,2,20,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,arvahost.com,1.0,1132.0,12847.0,1
1297,0,0.2692307692307692,0.2692307692307692,0.038461538461538464,,0.5769230769230769,,,,21.692307692307693,0,13,26,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,homefieldapparel.com,1.0,1677.0,18151.0,1
1298,0,0.41379310344827586,0.41379310344827586,0.034482758620689655,,0.4827586206896552,,,,23.06896551724138,1,11,29,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,9063233.fls.doubleclick.net,1.0,2071.0,21054.0,1
1299,0,0.36,0.36,0.12,,0.36,,,,21,0,12,25,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,pixel-x5w0g86lutnn.msft.com,1.0,1786.0,16804.0,1
1300,0,0.35294117647058826,0.35294117647058826,0.058823529411764705,,0.5588235294117647,,,,21,0,18,34,"{'TXT', 'A', 'NS', 'AAAA'}",none,none,benign,,beacon-8wriqsr9db4z.msft.com,1.0,2463.0,22902.0,1
1301,0,0.42857142857142855,0.42857142857142855,0.07142857142857142,,0.39285714285714285,,,,21.464285714285715,2,19,28,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,qattus.com,1.0,1519.0,17010.0,1
1302,0,0.3793103448275862,0.3793103448275862,0.10344827586206896,,0.41379310344827586,,,,21,0,22,29,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,mc.ntg.co,1.0,1552.0,18662.0,1
1303,0,0.4117647058823529,0.4117647058823529,0.058823529411764705,,0.4117647058823529,,,,21.470588235294116,2,12,34,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,wellplated.kit.com,1.0,2123.0,22285.0,1
1304,0,0.36363636363636365,0.36363636363636365,0.06818181818181818,,0.4772727272727273,,,,21,0,1,44,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX'}",none,none,benign,,lsk8o4m5n1lwixy60igmg.org,1.0,3050.0,29700.0,1
1305,0,0.27586206896551724,0.27586206896551724,0.10344827586206896,,0.5172413793103449,,,,21,1,5,29,"{'TXT', 'A', 'AAAA', 'NULL', 'NS'}",none,none,benign,,ivory.co.uk,1.0,1607.0,18943.0,1
1306,0,0.35714285714285715,0.35714285714285715,0.10714285714285714,,0.32142857142857145,,,,21,0,9,28,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,cn.artscad.com,1.0,1638.0,18882.0,1
1307,0,0.4411764705882353,0.4411764705882353,0.058823529411764705,,0.4411764705882353,,,,21,0,1,34,"{'AAAA', 'TXT', 'A', 'NULL'}",none,none,benign,,arvahost.com,1.0,1919.0,21779.0,1
1308,0,0.2777777777777778,0.2777777777777778,0.0,,0.4444444444444444,,,,21,0,17,18,"{'TXT', 'A', 'CNAME', 'MX', 'NULL'}",none,none,benign,,tplink-5f678ce8.home,1.0,1157.0,11871.0,1
1309,0,0.46153846153846156,0.46153846153846156,0.07692307692307693,,0.38461538461538464,,,,21,0,2,26,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,f6df60wji7ykyjw8u73.net,1.0,1751.0,17193.0,1
1310,0,0.2857142857142857,0.2857142857142857,0.03571428571428571,,0.5,,,,21,0,1,28,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,zdegyywiraecre.xyz,1.0,1748.0,18418.0,1
1311,0,0.39285714285714285,0.39285714285714285,0.10714285714285714,,0.35714285714285715,,,,21,0,2,28,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,13haber.com,1.0,1550.0,17883.0,1
1312,0,0.2777777777777778,0.2777777777777778,0.0,,0.6111111111111112,,,,21,0,1,18,"{'TXT', 'A', 'MX', 'NULL'}",none,none,benign,,njmb295adcu2cjiyxo.io,1.0,1177.0,11751.0,1
1313,0,0.3448275862068966,0.3448275862068966,0.10344827586206896,,0.3103448275862069,,,,23.03448275862069,1,40,29,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,100mile.co.kr,1.0,1666.0,19607.0,1
1314,0,0.375,0.375,0.0625,,0.3125,,,,23,0,21,32,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL'}",none,none,benign,,esp8266-d475cfd3.local,1.0,2124.0,25298.0,1
1315,0,0.4666666666666667,0.4666666666666667,0.0,,0.43333333333333335,,,,21,0,22,30,"{'CNAME', 'TXT', 'A', 'NULL'}",none,none,benign,,esp32-da41d3a0.internal,1.0,2026.0,19962.0,1
1316,0,0.2631578947368421,0.2631578947368421,0.0,,0.3684210526315789,,,,21,1,9,19,"{'TXT', 'A', 'CNAME', 'NULL', 'NS'}",none,none,benign,,pixel-vx7195bk5hi6.amazonads.com,1.0,1454.0,13022.0,1
1317,0,0.35,0.35,0.1,,0.3,,,,21,0,3,20,"{'TXT', 'A', 'AAAA', 'MX', 'NULL', 'NS'}",none,none,benign,,13haber.com,1.0,1109.0,12775.0,1
1318,0,0.36363636363636365,0.36363636363636365,0.12121212121212122,,0.3939393939393939,,,,21,1,8,33,"{'TXT', 'A', 'AAAA', 'MX', 'NULL'}",none,none,benign,,ivory.co.uk,1.0,1832.0,21502.0,1
1319,0,0.4074074074074074,0.4074074074074074,0.1111111111111111,,0.37037037037037035,,,,23,0,18,27,"{'TXT', 'A', 'AAAA', 'MX', 'NULL'}",none,none,benign,,esp8266-d475cfd3.local,1.0,1794.0,21343.0,1
1320,0,0.4166666666666667,0.4166666666666667,0.16666666666666666,,0.2916666666666667,,,,21.458333333333332,2,16,24,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,qattus.com,1.0,1305.0,14724.0,1
1321,0,0.2972972972972973,0.2972972972972973,0.08108108108108109,,0.40540540540540543,,,,21.864864864864863,1,25,37,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,homefieldapparel.com,1.0,2381.0,25683.0,1
1322,0,0.4230769230769231,0.4230769230769231,0.15384615384615385,,0.3076923076923077,,,,21,0,1,26,"{'TXT', 'A', 'AAAA', 'CNAME', 'NS'}",none,none,benign,,arvahost.com,1.0,1464.0,16659.0,1
1323,0,0.36,0.36,0.12,,0.32,,,,21,0,8,25,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,cn.artscad.com,1.0,1458.0,16849.0,1
1324,0,0.2608695652173913,0.2608695652173913,0.08695652173913043,,0.34782608695652173,,,,21,0,19,23,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL', 'NS'}",none,none,benign,,mc.ntg.co,1.0,1228.0,14806.0,1
1325,0,0.4074074074074074,0.4074074074074074,0.14814814814814814,,0.2962962962962963,,,,21,0,3,27,"{'TXT', 'A', 'AAAA', 'CNAME', 'NULL'}",none,none,benign,,f6df60wji7ykyjw8u73.net,1.0,1819.0,17875.0,1
1326,0,0.375,0.375,0.041666666666666664,,0.5416666666666666,,,,23.291666666666668,1,39,24,"{'TXT', 'NS', 'A', 'AAAA'}",none,none,benign,,100mile.co.kr,1.0,1380.0,16470.0,1
1327,0,0.3103448275862069,0.3103448275862069,0.20689655172413793,,0.3448275862068966,,,,21,0,14,29,"{'TXT', 'A', 'AAAA', 'CNAME', 'MX', 'NULL', 'NS'}",none,none,benign,,pixel-x5w0g86lutnn.msft.com,1.0,2067.0,19483.0,1
1328,0,0.34285714285714286,0.34285714285714286,0.08571428571428572,,0.42857142857142855,,,,21.428571428571427,2,11,35,"{'TXT', 'A', 'AAAA', 'MX', 'NULL'}",none,none,benign,,wellplated.kit.com,1.0,2185.0,22990.0,1
